source,draw_id,dimension,stratum,count
background,BG512_D2,point_id,037,5
background,BG512_D2,point_id,038,4
background,BG512_D2,point_id,039,1
background,BG512_D2,point_id,041,2
background,BG512_D2,point_id,042,1
background,BG512_D2,point_id,043,6
background,BG512_D2,point_id,044,2
background,BG512_D2,point_id,045,3
background,BG512_D2,point_id,047,1
background,BG512_D2,point_id,048,2
background,BG512_D2,point_id,049,5
background,BG512_D2,point_id,050,4
background,BG512_D2,point_id,051,5
background,BG512_D2,point_id,052,3
background,BG512_D2,point_id,053,3
background,BG512_D2,point_id,055,1
background,BG512_D2,point_id,056,1
background,BG512_D2,point_id,057,1
background,BG512_D2,point_id,059,3
background,BG512_D2,point_id,060,2
background,BG512_D2,point_id,061,2
background,BG512_D2,point_id,062,3
background,BG512_D2,point_id,063,7
background,BG512_D2,point_id,064,4
background,BG512_D2,point_id,065,4
background,BG512_D2,point_id,066,2
background,BG512_D2,point_id,067,2
background,BG512_D2,point_id,068,3
background,BG512_D2,point_id,071,2
background,BG512_D2,point_id,073,1
background,BG512_D2,point_id,074,5
background,BG512_D2,point_id,075,1
background,BG512_D2,point_id,076,4
background,BG512_D2,point_id,077,4
background,BG512_D2,point_id,079,1
background,BG512_D2,point_id,080,2
background,BG512_D2,point_id,081,2
background,BG512_D2,point_id,082,2
background,BG512_D2,point_id,083,3
background,BG512_D2,point_id,084,2
background,BG512_D2,point_id,085,1
background,BG512_D2,point_id,086,1
background,BG512_D2,point_id,087,1
background,BG512_D2,point_id,088,4
background,BG512_D2,point_id,089,3
background,BG512_D2,point_id,090,4
background,BG512_D2,point_id,092,1
background,BG512_D2,point_id,094,2
background,BG512_D2,point_id,095,2
background,BG512_D2,point_id,096,2
background,BG512_D2,point_id,097,1
background,BG512_D2,point_id,098,3
background,BG512_D2,point_id,099,4
background,BG512_D2,point_id,100,3
background,BG512_D2,point_id,101,3
background,BG512_D2,point_id,103,1
background,BG512_D2,point_id,104,2
background,BG512_D2,point_id,105,2
background,BG512_D2,point_id,106,2
background,BG512_D2,point_id,107,4
background,BG512_D2,point_id,109,2
background,BG512_D2,point_id,110,1
background,BG512_D2,point_id,112,3
background,BG512_D2,point_id,113,3
background,BG512_D2,point_id,114,1
background,BG512_D2,point_id,115,3
background,BG512_D2,point_id,116,3
background,BG512_D2,point_id,117,2
background,BG512_D2,point_id,118,2
background,BG512_D2,point_id,119,2
background,BG512_D2,point_id,120,2
background,BG512_D2,point_id,122,3
background,BG512_D2,point_id,123,1
background,BG512_D2,point_id,124,1
background,BG512_D2,point_id,125,3
background,BG512_D2,point_id,126,3
background,BG512_D2,point_id,127,2
background,BG512_D2,point_id,128,1
background,BG512_D2,point_id,129,2
background,BG512_D2,point_id,130,1
background,BG512_D2,point_id,131,1
background,BG512_D2,point_id,132,2
background,BG512_D2,point_id,133,2
background,BG512_D2,point_id,134,2
background,BG512_D2,point_id,135,3
background,BG512_D2,point_id,136,2
background,BG512_D2,point_id,138,2
background,BG512_D2,point_id,139,3
background,BG512_D2,point_id,140,2
background,BG512_D2,point_id,141,1
background,BG512_D2,point_id,142,4
background,BG512_D2,point_id,143,3
background,BG512_D2,point_id,144,2
background,BG512_D2,point_id,145,1
background,BG512_D2,point_id,146,1
background,BG512_D2,point_id,147,2
background,BG512_D2,point_id,148,3
background,BG512_D2,point_id,149,2
background,BG512_D2,point_id,150,2
background,BG512_D2,point_id,152,2
background,BG512_D2,point_id,153,5
background,BG512_D2,point_id,154,2
background,BG512_D2,point_id,155,1
background,BG512_D2,point_id,157,2
background,BG512_D2,point_id,158,1
background,BG512_D2,point_id,159,2
background,BG512_D2,point_id,160,3
background,BG512_D2,point_id,161,1
background,BG512_D2,point_id,162,2
background,BG512_D2,point_id,163,3
background,BG512_D2,point_id,164,2
background,BG512_D2,point_id,165,1
background,BG512_D2,point_id,166,3
background,BG512_D2,point_id,167,2
background,BG512_D2,point_id,169,4
background,BG512_D2,point_id,170,1
background,BG512_D2,point_id,171,4
background,BG512_D2,point_id,172,2
background,BG512_D2,point_id,174,2
background,BG512_D2,point_id,175,3
background,BG512_D2,point_id,176,1
background,BG512_D2,point_id,177,5
background,BG512_D2,point_id,178,4
background,BG512_D2,point_id,179,2
background,BG512_D2,point_id,180,1
background,BG512_D2,point_id,181,2
background,BG512_D2,point_id,182,3
background,BG512_D2,point_id,183,2
background,BG512_D2,point_id,184,1
background,BG512_D2,point_id,185,2
background,BG512_D2,point_id,186,2
background,BG512_D2,point_id,187,2
background,BG512_D2,point_id,189,1
background,BG512_D2,point_id,192,1
background,BG512_D2,point_id,193,3
background,BG512_D2,point_id,194,1
background,BG512_D2,point_id,195,2
background,BG512_D2,point_id,196,3
background,BG512_D2,point_id,198,2
background,BG512_D2,point_id,199,4
background,BG512_D2,point_id,200,2
background,BG512_D2,point_id,201,2
background,BG512_D2,point_id,203,2
background,BG512_D2,point_id,204,8
background,BG512_D2,point_id,205,4
background,BG512_D2,point_id,206,2
background,BG512_D2,point_id,207,1
background,BG512_D2,point_id,208,3
background,BG512_D2,point_id,209,2
background,BG512_D2,point_id,210,2
background,BG512_D2,point_id,211,4
background,BG512_D2,point_id,212,3
background,BG512_D2,point_id,213,3
background,BG512_D2,point_id,214,1
background,BG512_D2,point_id,216,2
background,BG512_D2,point_id,217,2
background,BG512_D2,point_id,218,1
background,BG512_D2,point_id,219,2
background,BG512_D2,point_id,220,1
background,BG512_D2,point_id,221,2
background,BG512_D2,point_id,222,2
background,BG512_D2,point_id,223,1
background,BG512_D2,point_id,224,3
background,BG512_D2,point_id,225,3
background,BG512_D2,point_id,227,2
background,BG512_D2,point_id,228,1
background,BG512_D2,point_id,229,2
background,BG512_D2,point_id,230,1
background,BG512_D2,point_id,231,5
background,BG512_D2,point_id,232,2
background,BG512_D2,point_id,234,4
background,BG512_D2,point_id,236,2
background,BG512_D2,point_id,237,1
background,BG512_D2,point_id,238,2
background,BG512_D2,point_id,239,3
background,BG512_D2,point_id,240,1
background,BG512_D2,point_id,241,4
background,BG512_D2,point_id,243,1
background,BG512_D2,point_id,244,5
background,BG512_D2,point_id,245,2
background,BG512_D2,point_id,246,3
background,BG512_D2,month_x_vegetation_class,1|Veg_Coniferous,2
background,BG512_D2,month_x_vegetation_class,1|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,1|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,1|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,1|Veg_Shrub,2
background,BG512_D2,month_x_vegetation_class,1|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,2|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,2|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,2|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,2|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,2|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,2|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,3|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,3|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,3|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,3|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,3|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,3|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,4|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,4|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,4|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,4|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,4|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,4|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,5|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,5|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,5|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,5|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,5|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,5|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,6|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,6|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,6|Veg_Meadow_499,2
background,BG512_D2,month_x_vegetation_class,6|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,6|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,6|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,7|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,7|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,7|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,7|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,7|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,7|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,8|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,8|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,8|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,8|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,8|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,8|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,9|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,9|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,9|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,9|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,9|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,9|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,10|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,10|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,10|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,10|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,10|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,10|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,11|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,11|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,11|Veg_Meadow_499,2
background,BG512_D2,month_x_vegetation_class,11|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,11|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,11|Veg_Sparse,5
background,BG512_D2,month_x_vegetation_class,12|Veg_Coniferous,3
background,BG512_D2,month_x_vegetation_class,12|Veg_Meadow_497,24
background,BG512_D2,month_x_vegetation_class,12|Veg_Meadow_499,3
background,BG512_D2,month_x_vegetation_class,12|Veg_Meadow_504,5
background,BG512_D2,month_x_vegetation_class,12|Veg_Shrub,3
background,BG512_D2,month_x_vegetation_class,12|Veg_Sparse,5
background,BG512_D3,overall,all,512
background,BG512_D3,unique_point_id,all,211
background,BG512_D3,month,1,41
background,BG512_D3,month,2,43
background,BG512_D3,month,3,43
background,BG512_D3,month,4,43
background,BG512_D3,month,5,43
background,BG512_D3,month,6,43
background,BG512_D3,month,7,43
background,BG512_D3,month,8,43
background,BG512_D3,month,9,42
background,BG512_D3,month,10,43
background,BG512_D3,month,11,42
background,BG512_D3,month,12,43
background,BG512_D3,year,2005,35
background,BG512_D3,year,2006,38
background,BG512_D3,year,2007,35
background,BG512_D3,year,2008,40
background,BG512_D3,year,2009,36
background,BG512_D3,year,2010,24
background,BG512_D3,year,2011,38
background,BG512_D3,year,2012,37
background,BG512_D3,year,2013,32
background,BG512_D3,year,2014,44
background,BG512_D3,year,2015,35
background,BG512_D3,year,2016,40
background,BG512_D3,year,2017,31
background,BG512_D3,year,2018,47
background,BG512_D3,vegetation_class,Veg_Coniferous,36
background,BG512_D3,vegetation_class,Veg_Meadow_497,288
background,BG512_D3,vegetation_class,Veg_Meadow_499,33
background,BG512_D3,vegetation_class,Veg_Meadow_504,60
background,BG512_D3,vegetation_class,Veg_Shrub,35
background,BG512_D3,vegetation_class,Veg_Sparse,60
background,BG512_D3,point_id,000,5
background,BG512_D3,point_id,001,2
background,BG512_D3,point_id,002,1
background,BG512_D3,point_id,004,3
background,BG512_D3,point_id,005,4
background,BG512_D3,point_id,006,4
background,BG512_D3,point_id,007,2
background,BG512_D3,point_id,009,6
background,BG512_D3,point_id,012,5
background,BG512_D3,point_id,013,2
background,BG512_D3,point_id,014,2
background,BG512_D3,point_id,015,1
background,BG512_D3,point_id,016,1
background,BG512_D3,point_id,017,7
background,BG512_D3,point_id,018,4
background,BG512_D3,point_id,019,3
background,BG512_D3,point_id,020,3
background,BG512_D3,point_id,021,1
background,BG512_D3,point_id,022,1
background,BG512_D3,point_id,023,2
background,BG512_D3,point_id,025,2
background,BG512_D3,point_id,026,3
background,BG512_D3,point_id,027,3
background,BG512_D3,point_id,028,1
background,BG512_D3,point_id,029,3
background,BG512_D3,point_id,030,2
background,BG512_D3,point_id,031,1
background,BG512_D3,point_id,033,1
background,BG512_D3,point_id,034,1
background,BG512_D3,point_id,035,2
background,BG512_D3,point_id,036,1
background,BG512_D3,point_id,037,1
background,BG512_D3,point_id,038,4
background,BG512_D3,point_id,039,5
background,BG512_D3,point_id,040,2
background,BG512_D3,point_id,041,1
background,BG512_D3,point_id,043,2
background,BG512_D3,point_id,044,1
background,BG512_D3,point_id,045,2
background,BG512_D3,point_id,046,1
background,BG512_D3,point_id,047,1
background,BG512_D3,point_id,048,4
background,BG512_D3,point_id,049,3
background,BG512_D3,point_id,050,5
background,BG512_D3,point_id,051,5
background,BG512_D3,point_id,052,3
background,BG512_D3,point_id,053,4
background,BG512_D3,point_id,055,1
background,BG512_D3,point_id,056,2
background,BG512_D3,point_id,059,4
background,BG512_D3,point_id,060,1
background,BG512_D3,point_id,061,2
background,BG512_D3,point_id,062,1
background,BG512_D3,point_id,063,1
background,BG512_D3,point_id,065,3
background,BG512_D3,point_id,066,3
background,BG512_D3,point_id,067,1
background,BG512_D3,point_id,068,1
background,BG512_D3,point_id,069,3
background,BG512_D3,point_id,070,3
background,BG512_D3,point_id,071,1
background,BG512_D3,point_id,072,3
background,BG512_D3,point_id,073,2
background,BG512_D3,point_id,074,2
background,BG512_D3,point_id,075,2
background,BG512_D3,point_id,076,2
background,BG512_D3,point_id,077,2
background,BG512_D3,point_id,079,1
background,BG512_D3,point_id,080,2
background,BG512_D3,point_id,081,3
background,BG512_D3,point_id,082,3
background,BG512_D3,point_id,083,3
background,BG512_D3,point_id,084,2
background,BG512_D3,point_id,085,5
background,BG512_D3,point_id,086,3
background,BG512_D3,point_id,087,2
background,BG512_D3,point_id,088,1
background,BG512_D3,point_id,089,2
background,BG512_D3,point_id,090,1
background,BG512_D3,point_id,091,2
background,BG512_D3,point_id,092,3
background,BG512_D3,point_id,093,1
background,BG512_D3,point_id,094,2
background,BG512_D3,point_id,095,2
background,BG512_D3,point_id,096,2
background,BG512_D3,point_id,098,6
background,BG512_D3,point_id,099,1
background,BG512_D3,point_id,101,2
background,BG512_D3,point_id,102,3
background,BG512_D3,point_id,104,3
background,BG512_D3,point_id,105,2
background,BG512_D3,point_id,106,2
background,BG512_D3,point_id,108,2
background,BG512_D3,point_id,109,4
background,BG512_D3,point_id,110,2
background,BG512_D3,point_id,111,1
background,BG512_D3,point_id,112,3
background,BG512_D3,point_id,113,3
background,BG512_D3,point_id,114,2
background,BG512_D3,point_id,115,2
background,BG512_D3,point_id,117,2
background,BG512_D3,point_id,118,4
background,BG512_D3,point_id,119,3
background,BG512_D3,point_id,120,1
background,BG512_D3,point_id,121,1
background,BG512_D3,point_id,122,5
background,BG512_D3,point_id,124,2
background,BG512_D3,point_id,125,1
background,BG512_D3,point_id,126,6
background,BG512_D3,point_id,127,3
background,BG512_D3,point_id,128,2
background,BG512_D3,point_id,129,6
background,BG512_D3,point_id,130,2
background,BG512_D3,point_id,131,1
background,BG512_D3,point_id,132,3
background,BG512_D3,point_id,133,3
background,BG512_D3,point_id,134,1
background,BG512_D3,point_id,135,2
background,BG512_D3,point_id,136,2
background,BG512_D3,point_id,137,2
background,BG512_D3,point_id,138,1
background,BG512_D3,point_id,139,3
background,BG512_D3,point_id,140,1
background,BG512_D3,point_id,141,1
background,BG512_D3,point_id,142,2
background,BG512_D3,point_id,143,1
background,BG512_D3,point_id,144,4
background,BG512_D3,point_id,145,3
background,BG512_D3,point_id,146,2
background,BG512_D3,point_id,147,2
background,BG512_D3,point_id,148,5
background,BG512_D3,point_id,149,4
background,BG512_D3,point_id,150,2
background,BG512_D3,point_id,151,2
background,BG512_D3,point_id,153,4
background,BG512_D3,point_id,154,1
background,BG512_D3,point_id,156,2
background,BG512_D3,point_id,157,1
background,BG512_D3,point_id,158,1
background,BG512_D3,point_id,159,2
background,BG512_D3,point_id,160,3
background,BG512_D3,point_id,161,2
background,BG512_D3,point_id,162,1
background,BG512_D3,point_id,163,2
background,BG512_D3,point_id,165,1
background,BG512_D3,point_id,166,2
background,BG512_D3,point_id,167,2
background,BG512_D3,point_id,168,1
background,BG512_D3,point_id,169,2
background,BG512_D3,point_id,170,6
background,BG512_D3,point_id,171,4
